created_at,user,text_clean,text_preprocessed
2022-04-14 02:32:51+00:00,bobohu🍑,minyak goreng satu harga wkwkwkwkwkwk kemarin juga awalnya dari satu harga sampe langka,"['minyak', 'goreng', 'harga', 'wkwkwkwkwkwk', 'kemarin', 'harga', 'sampe', 'langka']"
2022-04-14 02:04:31+00:00,Gubernur Pribumi??,pahadal sri langka tinggal naikin ppn dan harga minyak goreng selesai masalah xfxfxxa,"['pahadal', 'sri', 'langka', 'tinggal', 'naikin', 'ppn', 'harga', 'minyak', 'goreng', 'selesai', 'xfxfxxa']"
2022-04-14 01:59:00+00:00,Bambang Suharto,halah dari produsen sampe   sampe agen tai kucing semua,"['halah', 'produsen', 'sampe', 'sampe', 'agen', 'tai', 'kucing']"
2022-04-14 01:27:07+00:00,Kompas.com,penyebab pertama adalah karena regulasi yang singkat yang membuat mekanisme pasar dalam menjual minyak goreng menjadi tidak beraturan,"['sebab', 'regulasi', 'singkat', 'mekanisme', 'pasar', 'jual', 'minyak', 'goreng', 'atur']"
2022-04-14 01:20:03+00:00,Kompas Ekonomi,dewan minyak sawit indonesia beberkan penyebab minyak goreng langka di pasaran apa saja,"['dewan', 'minyak', 'sawit', 'indonesia', 'kan', 'sebab', 'minyak', 'goreng', 'langka', 'pasar']"
2022-04-14 01:04:38+00:00,Tomanurung,tanrisangka  paskalis   wooi dungutau gak klo migor itu langka bbrp waktu lalu ada tapi mak hrs bayar mahalntapi saat pemerintah cabut het tiba migor banjir di pasaran dgn harga fantastisnkamu gak perlu bahas supplydemand krn disini jelas kegagalan pemerintah menekan mafia minyak goreng,"['tanrisangka', 'paskalis', 'wooi', 'dungutau', 'gak', 'klo', 'migor', 'langka', 'bbrp', 'mak', 'hrs', 'bayar', 'mahalntapi', 'perintah', 'cabut', 'het', 'migor', 'banjir', 'pasar', 'dgn', 'harga', 'fantastisnkamu', 'gak', 'bahas', 'supplydemand', 'krn', 'gagal', 'perintah', 'tekan', 'mafia', 'minyak', 'goreng']"
2022-04-14 00:51:14+00:00,Rizal Pahlevi,agar migor semakin tidak langka membludak murah  yaitu dengan cara memakai teknologi mini kuantum komputer sebagai alat koordinasi sehingga diperoleh efektivitas dalam penyaluran migor dengan data terproteksi  tidak korup n,"['migor', 'langka', 'membludak', 'murah', 'pakai', 'teknologi', 'mini', 'kuantum', 'komputer', 'alat', 'koordinasi', 'oleh', 'efektivitas', 'salur', 'migor', 'data', 'proteksi', 'korup', 'n']"
2022-04-14 00:33:52+00:00,#berusaha jujur dan lurus,minyak goreng langka bbm naik toll naik pln naik ppn naik materai naik harga naik bpjs naik hutang ln naik pungutan makin beragam tapi hasil survey selalu diatas  rakyat puas dan juta minta pemilu diundur begitulah negeri kalo dikelola para bangsat,"['minyak', 'goreng', 'langka', 'bbm', 'toll', 'pln', 'ppn', 'materai', 'harga', 'bpjs', 'hutang', 'ln', 'pungut', 'agam', 'hasil', 'survey', 'atas', 'rakyat', 'puas', 'juta', 'milu', 'undur', 'negeri', 'kalo', 'kelola', 'bangsat']"
2022-04-14 00:13:16+00:00,Rais Kazzib🇲🇨,dari junjungan sampe kacung ngomongnya radikal radikul sementara rakyat tereak krn harga naik minyak goreng langka bbm naik pajak naik biaya kebutuhan hidup naik ekonomi anjlok dan kalian malah tereak radikal rejim boneka diam aman berlindung di ketiak oligarki dongok,"['junjung', 'sampe', 'kacung', 'ngomongnya', 'radikal', 'radikul', 'rakyat', 'reak', 'krn', 'harga', 'minyak', 'goreng', 'langka', 'bbm', 'pajak', 'biaya', 'butuh', 'hidup', 'ekonomi', 'anjlok', 'reak', 'radikal', 'rejim', 'boneka', 'diam', 'aman', 'lindung', 'ketiak', 'oligarki', 'dongok']"
2022-04-14 00:11:40+00:00,Fadhli Robby,gaol     ya memang bacotnya mewakili dia sebagai menteri bukan kementeriannya dan sebelumnya pemerintah udh bikin aturan het untuk minyak goreng yg terjadi apa minyak goreng langka pas d cabut baru deh banyak lg stocknya,"['gaol', 'ya', 'bacot', 'wakil', 'menteri', 'menteri', 'perintah', 'udh', 'bikin', 'atur', 'het', 'minyak', 'goreng', 'yg', 'minyak', 'goreng', 'langka', 'pas', 'd', 'cabut', 'deh', 'lg', 'stocknya']"
2022-04-13 23:01:12+00:00,thalasophile,minyak goreng yg langka perawan yang dibawa bawa lololoninuninuninu xfxfxxfxfxfxfxbbnmau demo kok bawa selangkangan lololoninuninuninu xfxfxxbf,"['minyak', 'goreng', 'yg', 'langka', 'perawan', 'bawa', 'bawa', 'lololoninuninuninu', 'xfxfxxfxfxfxfxbbnmau', 'demo', 'bawa', 'selangkang', 'lololoninuninuninu', 'xfxfxxbf']"
2022-04-13 22:27:44+00:00,Ryan19,sri langka emang minyak goreng curah langka,"['sri', 'langka', 'emang', 'minyak', 'goreng', 'curah', 'langka']"
2022-04-13 22:20:20+00:00,Ganis Pevitasari♥,kenapa ya semenjak minyak goreng langkaxexxa jadi sering liat berita xexxctruk pengangkut minyak goreng tergulingkecelakaanxexxd trs minyaknya tumpah kmn mana xfxfxax,"['ya', 'semenjak', 'minyak', 'goreng', 'langkaxexxa', 'liat', 'berita', 'xexxctruk', 'angkut', 'minyak', 'goreng', 'tergulingkecelakaanxexxd', 'trs', 'minyak', 'tumpah', 'kmn', 'xfxfxax']"
2022-04-13 22:10:18+00:00,Kang_enih,kamu kaya minyak goreng ya pesonamu langka dan emaku jga suka,"['kaya', 'minyak', 'goreng', 'ya', 'pesona', 'langka', 'emaku', 'jga', 'suka']"
2022-04-13 22:07:22+00:00,sniper_crypto,harga asix seperti minyak goreng aja semakin dibeli semakin langkanasix smakin dibeli semakin anjloknjujur saya holder asix karena terpaksa,"['harga', 'asix', 'minyak', 'goreng', 'aja', 'beli', 'langkanasix', 'smakin', 'beli', 'anjloknjujur', 'holder', 'asix', 'paksa']"
2022-04-13 20:36:03+00:00,mawar Freetag,naik dikiranya minyak goreng apa xfxfxxad sebenernya harga mah rata sama cuma karna ada yg langka gitu jd mahal dhlah gedek bat sama mbak si paling jt,"['kira', 'minyak', 'goreng', 'xfxfxxad', 'sebenernya', 'harga', 'mah', 'karna', 'yg', 'langka', 'gitu', 'jd', 'mahal', 'dhlah', 'gedek', 'bat', 'mbak', 'si', 'jt']"
2022-04-13 20:29:52+00:00,mahendra,marm parte dalem kota isi nya tukang fitnah yaaa nsekalian aja minyak goreng langka bbm naik juga gara gara anies ndasar parte sungsangxfxfxxxfxfxxxfxfxx,"['marm', 'parte', 'dalem', 'kota', 'isi', 'nya', 'tukang', 'fitnah', 'yaaa', 'nsekalian', 'aja', 'minyak', 'goreng', 'langka', 'bbm', 'gara', 'gara', 'anies', 'ndasar', 'parte', 'sungsangxfxfxxxfxfxxxfxfxx']"
2022-04-13 20:24:10+00:00,radaraktualdotcom,barang langka dan harga di atas het para pedagang pasar nilai pemerintah tak konsisten urus minyakxcxagoreng,"['barang', 'langka', 'harga', 'het', 'dagang', 'pasar', 'nilai', 'perintah', 'konsisten', 'urus', 'minyakxcxagoreng']"
2022-04-13 20:07:05+00:00,Dirwan Rosdi,tuh khan beneran stress gara prank minyak goreng langka tapi stocknye berlimpah setelah dinaikin harganya sama presiden  khan xfxfxxxfxfxxxfxfxxd hayuh ngakunpasti sampeyan stres khan xfxfxxxfxfxxxfxfxxxfxfxxdxfxfxxd,"['tuh', 'khan', 'beneran', 'stress', 'gara', 'prank', 'minyak', 'goreng', 'langka', 'stocknye', 'limpah', 'dinaikin', 'harga', 'presiden', 'khan', 'xfxfxxxfxfxxxfxfxxd', 'hayuh', 'ngakunpasti', 'sampeyan', 'stres', 'khan', 'xfxfxxxfxfxxxfxfxxxfxfxxdxfxfxxd']"
2022-04-13 17:41:18+00:00,니참🍒🐰,dan pas tau ada yg beli diharga jt ya si seller itu jadinya ikutan jual jt konsep demand supply aja sih simplenya kayak kasus minyak goreng aja makin langka jadi makin naik harganya dan ngikutin mayoritas harga jual please lah lu ga belajar ekonomi samsek,"['pas', 'tau', 'yg', 'beli', 'harga', 'jt', 'ya', 'si', 'seller', 'ikut', 'jual', 'jt', 'konsep', 'demand', 'supply', 'aja', 'sih', 'simplenya', 'kayak', 'minyak', 'goreng', 'aja', 'langka', 'harga', 'ngikutin', 'mayoritas', 'harga', 'jual', 'please', 'lu', 'ga', 'ajar', 'ekonomi', 'samsek']"
2022-04-13 17:11:21+00:00,ady sh mhum,tuh rambut kok mengkilap pakai minyak goreng y  pantes aja minyak goreng mahal langka la dipakai buat minyak rambut,"['tuh', 'rambut', 'kilap', 'pakai', 'minyak', 'goreng', 'y', 'pantes', 'aja', 'minyak', 'goreng', 'mahal', 'langka', 'la', 'pakai', 'minyak', 'rambut']"
2022-04-13 16:26:37+00:00,AGM,karena kamu itu kayak minyak goreng miss    lagi langka dan banyak yang mau memiliki kamu,"['kayak', 'minyak', 'goreng', 'miss', 'langka', 'milik']"
2022-04-13 16:12:53+00:00,Aji,soyo gawe minyak goreng langka,"['soyo', 'gawe', 'minyak', 'goreng', 'langka']"
2022-04-13 16:08:53+00:00,diraa🐶🐻 #staytinydeobi,momen tahun n mafia minyak goreng berujung migor curah langkan barang sembako naik dan ppn ikutan naikn permasalahan mbak pc jt imbas k anak sbtnnnext mukk bikin drama aplgixfxfxx,"['momen', 'n', 'mafia', 'minyak', 'goreng', 'ujung', 'migor', 'curah', 'langkan', 'barang', 'sembako', 'ppn', 'ikut', 'naikn', 'masalah', 'mbak', 'pc', 'jt', 'imbas', 'k', 'anak', 'sbtnnnext', 'mukk', 'bikin', 'drama', 'aplgixfxfxx']"
2022-04-13 15:32:39+00:00,Alien,karena vespa lu dah kayak minyak goreng kemasan  mahal nkayak minyak goreng curah yang langkankaya pertalite susah di cari dan kaya pertamax sama gas lpg yg harganya naik terus,"['vespa', 'lu', 'dah', 'kayak', 'minyak', 'goreng', 'kemas', 'mahal', 'nkayak', 'minyak', 'goreng', 'curah', 'langkankaya', 'pertalite', 'susah', 'cari', 'kaya', 'pertamax', 'gas', 'lpg', 'yg', 'harga']"
2022-04-13 15:01:17+00:00,Kapteng,nngapain mempermasalahkan injeksivaksinbooster kan itu gratis bosnnkalau bayar amp mahal amp langka baru kita protes sama seperti bbm dan minyak gorengnnbegitu bosq logikanya masa hal sepele itu aja gak paham gratis kok malah di demonnnxfxfxx ampyun smart people,"['nngapain', 'masalah', 'injeksivaksinbooster', 'gratis', 'bosnnkalau', 'bayar', 'amp', 'mahal', 'amp', 'langka', 'protes', 'bbm', 'minyak', 'gorengnnbegitu', 'bosq', 'logika', 'sepele', 'aja', 'gak', 'paham', 'gratis', 'demonnnxfxfxx', 'ampyun', 'smart', 'people']"
2022-04-13 14:57:37+00:00,Jasa Joki Tugas,minyak goreng langka di tempatmu langka di tempatku banyak nih minyak goreng,"['minyak', 'goreng', 'langka', 'tempat', 'langka', 'tempat', 'nih', 'minyak', 'goreng']"
2022-04-13 14:06:20+00:00,Den_110712,okelah minyak goreng dan solar subsidi langka dan rakyat menjerit itu wajar tp klo pertamax naik yg notabene yg mengkonsumsi nya menengah ke atas kok pd teriak minta di turunin toh ada pertalite yg di subsidi klo solar dan migor memang ada mafia krn udh sering terjadi,"['oke', 'minyak', 'goreng', 'solar', 'subsidi', 'langka', 'rakyat', 'jerit', 'wajar', 'tp', 'klo', 'pertamax', 'yg', 'notabene', 'yg', 'konsumsi', 'nya', 'tengah', 'pd', 'teriak', 'turunin', 'pertalite', 'yg', 'subsidi', 'klo', 'solar', 'migor', 'mafia', 'krn', 'udh']"
2022-04-13 13:45:48+00:00,Babiat Madina-Rkt,tdk jadi utang t pdhl sblmnya sdh utang ribuan t dibilang mantap pdhl rakyat sedang susah pingsan karena antri minyak goreng harga yg melonjak gaji naik hanya  dan bbm langkannkembalikan ratio utang  gdp seperti sblmnya baru mantapnnbisa gak,"['tdk', 'utang', 't', 'pdhl', 'sblmnya', 'sdh', 'utang', 'ribu', 't', 'bilang', 'mantap', 'pdhl', 'rakyat', 'susah', 'pingsan', 'antri', 'minyak', 'goreng', 'harga', 'yg', 'lonjak', 'gaji', 'bbm', 'langkannkembalikan', 'ratio', 'utang', 'gdp', 'sblmnya', 'mantapnnbisa', 'gak']"
2022-04-13 13:43:34+00:00,Bisnis.com,minyak goreng subsidi langka pedagang minta peran bulog diperluas,"['minyak', 'goreng', 'subsidi', 'langka', 'dagang', 'peran', 'bulog', 'luas']"
2022-04-13 13:21:29+00:00,panjul,tolong dong bensin sama minyak goreng aja yg langka sampoerna mild watermelon jangan ikutan ghoib gini bgst,"['tolong', 'bensin', 'minyak', 'goreng', 'aja', 'yg', 'langka', 'sampoerna', 'mild', 'watermelon', 'ikut', 'ghoib', 'gin', 'bgst']"
2022-04-13 13:18:08+00:00,Bisnis.com,stb tv digital langka seperti minyak goreng ini kata kemenkominfo,"['stb', 'tv', 'digital', 'langka', 'minyak', 'goreng', 'kemenkominfo']"
2022-04-13 13:10:37+00:00,Bakoel pindang,gila ya dunia guenbensin naeknminyak goreng setelah langka naek  kali lipatnterus gas ijo yg jadi favorito juga naekneh skrng mau bikin ktp juga ditarik serebunada apa sih kompakan pada naeknini si gaji gamau ikutan naek juga apanbiar sumringah xfxfxx,"['gila', 'ya', 'dunia', 'guenbensin', 'naeknminyak', 'goreng', 'langka', 'naek', 'kali', 'lipatnterus', 'gas', 'ijo', 'yg', 'favorito', 'naekneh', 'skrng', 'bikin', 'ktp', 'tarik', 'serebunada', 'sih', 'kompak', 'naeknini', 'si', 'gaji', 'gamau', 'ikut', 'naek', 'apanbiar', 'sumringah', 'xfxfxx']"
2022-04-13 13:06:16+00:00,Jamal,cukup manusia yang punya otak aja yang langka minyak goreng jangan,"['manusia', 'otak', 'aja', 'langka', 'minyak', 'goreng']"
2022-04-13 13:03:49+00:00,iky #indonesia,jangan minyak goreng langka gara relawan anies fpi dan htinjangan pertamax naik gara relawan anies fpi dan hti juganjangan  periode dan penundaan pemilu gara relawan anies fpi dan hti nn ttdnkomisaris cilok bermartabat,"['minyak', 'goreng', 'langka', 'gara', 'rawan', 'anies', 'fpi', 'htinjangan', 'pertamax', 'gara', 'rawan', 'anies', 'fpi', 'hti', 'juganjangan', 'periode', 'tunda', 'milu', 'gara', 'rawan', 'anies', 'fpi', 'hti', 'nn', 'ttdnkomisaris', 'cilok', 'martabat']"
2022-04-13 13:00:02+00:00,ganjar pedia,usai sidak pasar untuk memastikan harga minyak goreng ganjar juga mengecek spbu karena bbm jenis solar yang sempat langka ganjar juga berdialog dengan sejumlah sopir yang sedang mengantri solarnn,"['sidak', 'pasar', 'harga', 'minyak', 'goreng', 'ganjar', 'ecek', 'spbu', 'bbm', 'jenis', 'solar', 'langka', 'ganjar', 'dialog', 'sopir', 'antri', 'solarnn']"
2022-04-13 12:59:15+00:00,RUDI,id kabbekasi    minyak goreng murahnmemang ada yg namanya minyak gorengmurahnyg jadi masalahkenapa di buat langkanpadahal kelapa sawit ada,"['id', 'kabbekasi', 'minyak', 'goreng', 'murahnmemang', 'yg', 'nama', 'minyak', 'gorengmurahnyg', 'masalahkenapa', 'langkanpadahal', 'kelapa', 'sawit']"
2022-04-13 12:59:13+00:00,Ijaa,kalo lu demo soal minyak goreng yg langka dan harganya yg naik masih make sense krn yaa emang itu jd problem agak sedih sih emg negara kita yg termasuk produsen kelapa sawit terbesar malah kekurangan minyak goreng dan harganya naik tinggi,"['kalo', 'lu', 'demo', 'minyak', 'goreng', 'yg', 'langka', 'harga', 'yg', 'make', 'sense', 'krn', 'yaa', 'emang', 'jd', 'problem', 'sedih', 'sih', 'emg', 'negara', 'yg', 'produsen', 'kelapa', 'sawit', 'besar', 'kurang', 'minyak', 'goreng', 'harga']"
2022-04-13 12:54:39+00:00,Berita Sampit,nminyak goreng mahal dan langka tapi pemerintah bisa buka pasar murah demonstran tanya dapat dari mana  sampit  pemerinta,"['nminyak', 'goreng', 'mahal', 'langka', 'perintah', 'buka', 'pasar', 'murah', 'demonstran', 'sampit', 'pemerinta']"
2022-04-13 12:44:20+00:00,LPM Impuls FK UNDIP,minyak goreng langkannmasih banyak orang yang belum mengetahui fortifikasi vitamin a pada minyak goreng nah untuk menambah pengetahuan kita tentang fortifikasi vitamin a yuk marii kita simak penjelasan terkait dislipidemia,"['minyak', 'goreng', 'langkannmasih', 'orang', 'fortifikasi', 'vitamin', 'a', 'minyak', 'goreng', 'tambah', 'tahu', 'fortifikasi', 'vitamin', 'a', 'yuk', 'mari', 'simak', 'jelas', 'kait', 'dislipidemia']"
2022-04-13 12:33:10+00:00,HaWoon,nunggu selca yg langka dan selama minyak goreng,"['nunggu', 'selca', 'yg', 'langka', 'minyak', 'goreng']"
2022-04-13 12:05:54+00:00,Rizal Median,anda kalo di balik gimana cong  numr  ribu cukup utk hidup layak semua serba adanumr  jutaan hidup susah minyak goreng aja langka  disaat indonesia sdh jadi negara penghasil cpo no  didunia,"['kalo', 'gimana', 'cong', 'numr', 'ribu', 'utk', 'hidup', 'layak', 'serba', 'adanumr', 'juta', 'hidup', 'susah', 'minyak', 'goreng', 'aja', 'langka', 'saat', 'indonesia', 'sdh', 'negara', 'hasil', 'cpo', 'no', 'dunia']"
2022-04-13 12:02:28+00:00,"Harta, Tahta, Shintaaraa_ 🦁",nimbun minyak goreng untuk dipake sendiri karna khawatir makin langka aja dihujat seharusnya yg gini berlaku apalagi nimbun tanah yang termasuk kebutuhan pokok zalim,"['nimbun', 'minyak', 'goreng', 'dipake', 'karna', 'khawatir', 'langka', 'aja', 'hujat', 'yg', 'gin', 'laku', 'nimbun', 'tanah', 'butuh', 'pokok', 'zalim']"
2022-04-13 11:56:30+00:00,Pia,iya xfxfxxe aku cari di beberapa mini market ga pernah nemu rasa matcha langka banget kaya minyak goreng,"['iya', 'xfxfxxe', 'cari', 'mini', 'market', 'ga', 'nemu', 'matcha', 'langka', 'banget', 'kaya', 'minyak', 'goreng']"
2022-04-13 11:51:59+00:00,🍀 Agnes 🍀,sekarang mah ga harus nunggu bensin tinggal setetes langsung isi aja asli nyari bensin udah kayak nyari minyak goreng waktu langka,"['mah', 'ga', 'nunggu', 'bensin', 'tinggal', 'tetes', 'langsung', 'isi', 'aja', 'asli', 'nyari', 'bensin', 'udah', 'kayak', 'nyari', 'minyak', 'goreng', 'langka']"
2022-04-13 11:39:21+00:00,Heru Prasetyo,minyak goreng langka dan skrg mahal adl hadiah utk emak indonesia uraa,"['minyak', 'goreng', 'langka', 'skrg', 'mahal', 'adl', 'hadiah', 'utk', 'emak', 'indonesia', 'uraa']"
2022-04-13 11:33:46+00:00,husencholid,gpp yg ngmng partai luar nya manis dalam nya kosong jdi yg mau dgrrin  sekutuxexxanarasi negarif menjelekkn lawan politik krn dr kubu psi g ada kader yg menjanjikan urus wadas ketua knpi jg korban pengeroyokan minyak goreng langka,"['gpp', 'yg', 'ngmng', 'partai', 'nya', 'manis', 'nya', 'kosong', 'jdi', 'yg', 'dgrrin', 'sekutuxexxanarasi', 'negarif', 'menjelekkn', 'lawan', 'politik', 'krn', 'dr', 'kubu', 'psi', 'g', 'kader', 'yg', 'janji', 'urus', 'wadas', 'ketua', 'knpi', 'jg', 'korban', 'keroyok', 'minyak', 'goreng', 'langka']"
2022-04-13 11:27:41+00:00,regy_m2r,adhe   bbm naik  perak aja nangis nangisminyak goreng langka aja dia bilang kasih solusi apa apa harus di rebus nnkalau di zaman pak harto mereka beneran nangisnya,"['adhe', 'bbm', 'perak', 'aja', 'nang', 'nangisminyak', 'goreng', 'langka', 'aja', 'bilang', 'kasih', 'solusi', 'rebus', 'nnkalau', 'zaman', 'harto', 'beneran', 'nang']"
2022-04-13 11:18:23+00:00,Mangaraja Harahap,gambaran negara kita yang sedang dikuasai oligarki saya pun heran prestasi apa yang dibanggakan oleh si oppung itu jika hanya menyisakan utang dan mempersulit generasi untuk hidupnnnegara kita penghasil terbesar sawit eh minyak goreng langka,"['gambar', 'negara', 'asai', 'oligarki', 'heran', 'prestasi', 'bangga', 'si', 'oppung', 'sisa', 'utang', 'sulit', 'generasi', 'hidupnnnegara', 'hasil', 'besar', 'sawit', 'eh', 'minyak', 'goreng', 'langka']"
2022-04-13 11:01:13+00:00,sitty,cowo katolik langka spt minyak goreng,"['cowo', 'katolik', 'langka', 'spt', 'minyak', 'goreng']"
2022-04-13 10:53:18+00:00,☯️Mrs.Crab,sejak minyak goreng sawit langka gue beralih ke minyak kelapa pemakaian juga dikurangin udah cocok jadi sjw anti sawit belom,"['minyak', 'goreng', 'sawit', 'langka', 'gue', 'alih', 'minyak', 'kelapa', 'pakai', 'rangin', 'udah', 'cocok', 'sjw', 'anti', 'sawit', 'bom']"
2022-04-13 10:45:05+00:00,Tonysugiantono ( THE JACKAL' S ),dlu got amp gorong gorong sekarang pasar he he xfxfxxxfxfxxxfxfxaxa  ending nya udh ketebak bro baik baik in supaya citra naik lgi  abis babak belur gara gara  periode amp langka minyak goreng  solar dst kli ya  xfxfxxxfxfxxxfxfxaxxfxfxaxaxfxfxxxfxfxaxaxfxfxx,"['dlu', 'got', 'amp', 'gorong', 'gorong', 'pasar', 'he', 'he', 'xfxfxxxfxfxxxfxfxaxa', 'ending', 'nya', 'udh', 'tebak', 'bro', 'in', 'citra', 'lgi', 'abis', 'babak', 'bur', 'gara', 'gara', 'periode', 'amp', 'langka', 'minyak', 'goreng', 'solar', 'dst', 'kli', 'ya', 'xfxfxxxfxfxxxfxfxaxxfxfxaxaxfxfxxxfxfxaxaxfxfxx']"
2022-04-13 10:33:40+00:00,Valent,didu siap minyak goreng langka lagi karena bakal banyak yg digoreng,"['didu', 'minyak', 'goreng', 'langka', 'yg', 'goreng']"
2022-04-13 10:31:58+00:00,BACK 2 BLACK🖤,langka kayak minyak goreng,"['langka', 'kayak', 'minyak', 'goreng']"
2022-04-13 10:30:00+00:00,Gen 103.1 Fm,kementerian komunikasi dan informatika kominfo mengklaim persediaan set top box stb untuk televisi digital nggak akan langka seperti minyak goreng,"['menteri', 'komunikasi', 'informatika', 'kominfo', 'klaim', 'sedia', 'set', 'top', 'box', 'stb', 'televisi', 'digital', 'nggak', 'langka', 'minyak', 'goreng']"
2022-04-13 10:11:03+00:00,Bisnis.com,minyak goreng subsidi masih langka ini penyebab yang ditemukan menperin,"['minyak', 'goreng', 'subsidi', 'langka', 'sebab', 'temu', 'menperin']"
2022-04-13 08:57:43+00:00,Lukmanul Hakim,notodiputro  giliran demonstran yg bonyok gara di aniaya aparat lu mingkem  klo tidak ada isu penundaan pemilu dan menaikkan bbm dan minyak goreng yg mahal bin langka gak mungkin ada demo mahasiswa waras oi,"['notodiputro', 'gilir', 'demonstran', 'yg', 'bonyok', 'gara', 'aniaya', 'aparat', 'lu', 'mingkem', 'klo', 'isu', 'tunda', 'milu', 'naik', 'bbm', 'minyak', 'goreng', 'yg', 'mahal', 'bin', 'langka', 'gak', 'demo', 'mahasiswa', 'waras', 'oi']"
2022-04-13 08:49:58+00:00,Ary Prasetyo🇲🇨🇲🇨,kominfo mengimbau warga mampu segera membeli set top box untuk beralih dari tv analog ke tv digital kementerian memastikan perangkat ini tersedia dan berharap tidak langka seperti minyak gorengnn,"['kominfo', 'imbau', 'warga', 'beli', 'set', 'top', 'box', 'alih', 'tv', 'analog', 'tv', 'digital', 'menteri', 'perangkat', 'sedia', 'harap', 'langka', 'minyak', 'gorengnn']"
2022-04-13 08:48:13+00:00,Yayan Mulyati,solar  langkannminyak  goreng  langkannutang  meroketnpelabuhan  patimban  mangkraknbandara kertajatimangkrak  diambil malaysiannphk  pengangguran  stuntingnmakin  mengerikannnoligarki  batubara pajaknya  di subsidi negarannroyalti batubara nnmasih  ngeyel  tiga periode,"['solar', 'langkannminyak', 'goreng', 'langkannutang', 'meroketnpelabuhan', 'patimban', 'mangkraknbandara', 'kertajatimangkrak', 'ambil', 'malaysiannphk', 'anggur', 'stuntingnmakin', 'mengerikannnoligarki', 'batubara', 'pajak', 'subsidi', 'negarannroyalti', 'batubara', 'nnmasih', 'ngeyel', 'periode']"
2022-04-13 08:44:14+00:00,Berita Karya,sindir minyak goreng langka hingga big data fadli zon unggah puisi spontan berjudul brutus,"['sindir', 'minyak', 'goreng', 'langka', 'big', 'data', 'fadli', 'zon', 'unggah', 'puisi', 'spontan', 'judul', 'brutus']"
2022-04-13 08:08:13+00:00,"HAI, ayo vaksin!",minyak goreng langka mahasiswa unnes bikin minyak dari kelapa lokal,"['minyak', 'goreng', 'langka', 'mahasiswa', 'unnes', 'bikin', 'minyak', 'kelapa', 'lokal']"
2022-04-13 07:51:24+00:00,The Truth Of Indonesia,saya dengar harga tiket konser justin bieber ada yang sampe  jt dan aneh nya diperebutkan bensin naik orang ngomel tapi tiket harga belasan juta di rebutin  rb untuk nyanyi  menit itu bisa di pake buat keperluan lain yg lebih langka minyak goreng misalnya,"['dengar', 'harga', 'tiket', 'konser', 'justin', 'bieber', 'sampe', 'jt', 'aneh', 'nya', 'rebut', 'bensin', 'orang', 'ngomel', 'tiket', 'harga', 'bas', 'juta', 'rebutin', 'rb', 'nyanyi', 'menit', 'pake', 'perlu', 'yg', 'langka', 'minyak', 'goreng']"
2022-04-13 07:49:39+00:00,3rwin 4rdian.___34,saat dunia menyoroti minyak goreng yg langka di berbagai negara krena naik nya harga cpopresiden jokowi sudah ambil langkah antisipatifnnbeginilah presiden yg bekerja bukan berpolitiknn nn,"['dunia', 'sorot', 'minyak', 'goreng', 'yg', 'langka', 'negara', 'krena', 'nya', 'harga', 'cpopresiden', 'jokowi', 'ambil', 'langkah', 'antisipatifnnbeginilah', 'presiden', 'yg', 'berpolitiknn', 'nn']"
2022-04-13 07:46:34+00:00,sufrin,bbm naik minyak goreng mahal amp langka psi kok dukung mas romli,"['bbm', 'minyak', 'goreng', 'mahal', 'amp', 'langka', 'psi', 'dukung', 'mas', 'romli']"
2022-04-13 07:41:53+00:00,INDOZONE,tahun ini garagara minyak goreng langka ramadhan di makassar tanpa jalangkote kue serupa pastel yang lezat disantap dengan saus cabai cukan,"['garagara', 'minyak', 'goreng', 'langka', 'ramadhan', 'makassar', 'jalangkote', 'kue', 'pastel', 'lezat', 'santap', 'saus', 'cabai', 'cuk']"
2022-04-13 07:38:32+00:00,mukri pengen produktip,aku nek demo minyak ngene mau bikin tulisan kyk ngenennhal yang sedang langkan satwa dilindungin minyak gorengn rasa empati para pejabat,"['nek', 'demo', 'minyak', 'ngene', 'bikin', 'tulis', 'kyk', 'ngenennhal', 'langkan', 'satwa', 'dilindungin', 'minyak', 'gorengn', 'empati', 'jabat']"
2022-04-13 07:38:02+00:00,WARKOP MOVEON,perjalanan sepanjang jalan melewati kebun sawit kiri dan kanannneeh minyak goreng langka dan mahalnnanehnnkalah sama mafia oligarkinnpadahal tanah nya juga hak guna dari negara yah,"['jalan', 'jalan', 'lewat', 'kebun', 'sawit', 'kiri', 'kanannneeh', 'minyak', 'goreng', 'langka', 'mahalnnanehnnkalah', 'mafia', 'oligarkinnpadahal', 'tanah', 'nya', 'hak', 'negara', 'yah']"
2022-04-13 07:34:54+00:00,arisyahwan,ozil mafia minyak goreng benar ada nya kita negara cpo masa iya minyak aja langka,"['ozil', 'mafia', 'minyak', 'goreng', 'nya', 'negara', 'cpo', 'iya', 'minyak', 'aja', 'langka']"
2022-04-13 06:52:04+00:00,Coltliq Ekajaya (Official) 🇮🇩,jalangkote kue makassar yang wajib saat ramadhan xexxlenyapxexx karena minyak goreng langka,"['jalangkote', 'kue', 'makassar', 'wajib', 'ramadhan', 'xexxlenyapxexx', 'minyak', 'goreng', 'langka']"
